Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,SPY,SPY,SPY,SPY,SPY,SPY,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT
Price,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-14,37.712501525878906,37.817501068115234,37.30500030517578,37.5,35.81743621826172,129756800,80.75,82.41000366210938,79.75749969482422,80.8604965209961,80.8604965209961,120118000,52.66699981689453,52.92250061035156,52.4275016784668,52.57550048828125,52.385597229003906,28490000,256.8599853515625,258.29998779296875,256.4100036621094,257.3999938964844,234.20692443847656,70908200,101.9000015258789,102.87000274658203,101.26000213623047,102.05000305175781,96.37965393066406,28437100
2019-01-15,37.567501068115234,38.34749984741211,37.51250076293945,38.26750183105469,36.550506591796875,114843600,81.5999984741211,83.75800323486328,81.30049896240234,83.72799682617188,83.72799682617188,119970000,52.9005012512207,54.41350173950195,52.72200012207031,54.32550048828125,54.129276275634766,37518000,257.82000732421875,260.70001220703125,257.80999755859375,260.3500061035156,236.89112854003906,85208300,102.51000213623047,105.05000305175781,101.87999725341797,105.01000213623047,99.17517852783203,31587600
2019-01-16,38.27000045776367,38.970001220703125,38.25,38.73500061035156,36.99702835083008,122278800,84.21099853515625,85.25,83.79399871826172,84.18900299072266,84.18900299072266,127338000,54.5,55.11800003051758,54.4005012512207,54.47549819946289,54.27873229980469,38280000,260.8299865722656,261.9700012207031,260.6000061035156,260.9800109863281,237.46435546875,77636700,105.26000213623047,106.26000213623047,104.95999908447266,105.37999725341797,99.52459716796875,29853900
2019-01-17,38.54999923706055,39.415000915527344,38.314998626708984,38.96500015258789,37.21670913696289,119284800,84.0,85.00849914550781,83.875,84.66100311279297,84.66100311279297,84178000,54.39950180053711,55.03499984741211,54.16299819946289,54.95600128173828,54.757503509521484,24896000,260.010009765625,263.9200134277344,259.9599914550781,262.9599914550781,239.2659454345703,96118400,105.0,106.62999725341797,104.76000213623047,106.12000274658203,100.22350311279297,28393000
2019-01-18,39.375,39.470001220703125,38.994998931884766,39.20500183105469,37.44593811035156,135004000,85.5999984741211,85.80999755859375,84.5770034790039,84.80999755859375,84.80999755859375,120410000,55.429500579833984,55.900001525878906,54.9640007019043,55.3650016784668,55.16502380371094,44892000,264.9800109863281,266.9800109863281,263.0,266.4599914550781,242.45057678222656,127900300,107.45999908447266,107.9000015258789,105.91000366210938,107.70999908447266,101.72515869140625,37427600
2019-01-22,39.102500915527344,39.182498931884766,38.154998779296875,38.32500076293945,36.60542297363281,121576000,84.05000305175781,84.09349822998047,80.51000213623047,81.6084976196289,81.6084976196289,128336000,54.79999923706055,54.94850158691406,53.544498443603516,53.93149948120117,53.736698150634766,39632000,264.82000732421875,265.05999755859375,261.05999755859375,262.8599853515625,239.1749725341797,115531200,106.75,107.0999984741211,104.86000061035156,105.68000030517578,99.80794525146484,32371300
2019-01-23,38.537498474121094,38.78499984741211,37.92499923706055,38.47999954223633,36.75346374511719,92522400,82.80000305175781,82.87149810791016,80.5999984741211,82.0009994506836,82.0009994506836,104504000,54.34299850463867,54.647499084472656,53.378501892089844,54.22050094604492,54.024658203125,25194000,264.010009765625,264.7900085449219,260.6600036621094,263.4100036621094,239.6754150390625,86030300,106.12000274658203,107.04000091552734,105.33999633789062,106.70999908447266,100.78070831298828,25874300
2019-01-24,38.52750015258789,38.619998931884766,37.935001373291016,38.17499923706055,36.46213912963867,101766000,82.05349731445312,82.86299896240234,81.58899688720703,82.74649810791016,82.74649810791016,81798000,54.1254997253418,54.400001525878906,53.500999450683594,54.20000076293945,54.00423049926758,29114000,263.2099914550781,264.20001220703125,262.0799865722656,263.54998779296875,239.80276489257812,59204100,106.86000061035156,107.0,105.33999633789062,106.19999694824219,100.29906463623047,23164800
2019-01-25,38.869998931884766,39.532501220703125,38.58000183105469,39.439998626708984,37.67039489746094,134142000,83.5250015258789,84.17400360107422,83.08049774169922,83.52850341796875,83.52850341796875,98918000,54.71149826049805,55.167999267578125,54.59000015258789,55.07550048828125,54.87656784057617,23260000,265.6099853515625,266.70001220703125,263.6600036621094,265.7799987792969,241.8318328857422,96883400,107.23999786376953,107.87999725341797,106.19999694824219,107.16999816894531,101.21515655517578,31225600
2019-01-28,38.9474983215332,39.08250045776367,38.415000915527344,39.07500076293945,37.321773529052734,104768400,82.17949676513672,82.25,80.70449829101562,81.89450073242188,81.89450073242188,96754000,54.503501892089844,54.66849899291992,53.730499267578125,53.99300003051758,53.797977447509766,29334000,263.3900146484375,263.8299865722656,261.7900085449219,263.760009765625,239.99383544921875,85613700,106.26000213623047,106.4800033569336,104.66000366210938,105.08000183105469,99.24127197265625,29476700
2019-01-29,39.0625,39.532501220703125,38.52750015258789,38.66999816894531,36.93492889404297,166348800,81.5634994506836,81.61900329589844,79.53600311279297,79.69400024414062,79.69400024414062,92656000,54.051998138427734,54.23649978637695,53.30099868774414,53.50299835205078,53.309749603271484,19704000,263.9200134277344,264.54998779296875,262.4800109863281,263.4100036621094,239.6754150390625,66136300,104.87999725341797,104.97000122070312,102.16999816894531,102.94000244140625,97.2201919555664,31490500
2019-01-30,40.8125,41.537498474121094,40.057498931884766,41.3125,39.45887756347656,244439200,81.1500015258789,83.84750366210938,80.98400115966797,83.52149963378906,83.52149963378906,115676000,53.86800003051758,54.97600173950195,53.832000732421875,54.89950180053711,54.70120620727539,29452000,265.1000061035156,268.5199890136719,264.25,267.5799865722656,243.4696502685547,92473700,104.62000274658203,106.37999725341797,104.33000183105469,106.37999725341797,100.46904754638672,49471900
2019-01-31,41.52750015258789,42.25,41.13999938964844,41.61000061035156,39.74303436279297,162958400,84.64250183105469,86.82050323486328,83.9540023803711,85.9365005493164,85.9365005493164,218206000,55.61199951171875,56.38349914550781,55.26250076293945,56.294498443603516,56.091163635253906,40232000,267.510009765625,270.4700012207031,267.2699890136719,269.92999267578125,245.60787963867188,104012100,103.80000305175781,105.22000122070312,103.18000030517578,104.43000030517578,98.62740325927734,55636400
2019-02-01,41.7400016784668,42.244998931884766,41.48249816894531,41.630001068115234,39.76213455200195,130672400,81.94400024414062,83.65299987792969,81.10050201416016,81.3115005493164,81.3115005493164,230124000,56.114498138427734,56.720001220703125,55.712501525878906,55.930999755859375,55.72897720336914,33116000,270.1499938964844,271.20001220703125,269.17999267578125,270.05999755859375,245.72616577148438,85782500,103.77999877929688,104.0999984741211,102.3499984741211,102.77999877929688,97.069091796875,35535700
2019-02-04,41.852500915527344,42.915000915527344,41.81999969482422,42.8125,40.89157485961914,125982000,81.1500015258789,82.48149871826172,80.67500305175781,81.66549682617188,81.66549682617188,98582000,55.95050048828125,57.117000579833984,55.8754997253418,57.07099914550781,56.86486053466797,78408000,270.1099853515625,272.0299987792969,269.3599853515625,271.9599914550781,247.45501708984375,60744800,102.87000274658203,105.80000305175781,102.7699966430664,105.73999786376953,99.8646011352539,31315100
2019-02-05,43.21500015258789,43.77000045776367,43.087501525878906,43.54499816894531,41.591209411621094,144406400,82.16699981689453,83.26300048828125,82.125,82.94049835205078,82.94049835205078,89062000,56.48149871826172,57.63850021362305,56.18000030517578,57.59349822998047,57.385467529296875,82296000,272.44000244140625,273.44000244140625,271.8800048828125,273.1000061035156,248.4922332763672,79552800,106.05999755859375,107.2699966430664,105.95999908447266,107.22000122070312,101.26237487792969,27325400
2019-02-06,43.662498474121094,43.89250183105469,43.212501525878906,43.560001373291016,41.60554122924805,112958400,83.5374984741211,83.61299896240234,81.66699981689453,82.01300048828125,82.01300048828125,78798000,57.4635009765625,57.70000076293945,55.917999267578125,56.144500732421875,55.941707611083984,48256000,272.7900085449219,273.3399963378906,271.9200134277344,272.739990234375,248.1647186279297,58347800,107.0,107.0,105.52999877929688,106.02999877929688,100.13850402832031,20609800
2019-02-07,43.099998474121094,43.48500061035156,42.584999084472656,42.73500061035156,40.81755828857422,126966800,81.25,81.2770004272461,79.64550018310547,80.71849822998047,80.71849822998047,92532000,55.590999603271484,55.5994987487793,54.679500579833984,55.295501708984375,55.09577560424805,38298000,270.94000244140625,271.54998779296875,268.2900085449219,270.1400146484375,245.79904174804688,95482000,105.19000244140625,105.58999633789062,104.29000091552734,105.2699966430664,99.42072296142578,29760700
2019-02-08,42.247501373291016,42.665000915527344,42.10499954223633,42.602500915527344,40.865516662597656,95280000,79.30000305175781,79.42949676513672,78.33799743652344,79.41100311279297,79.41100311279297,113150000,54.74399948120117,55.255001068115234,54.71200180053711,55.11899948120117,54.9199104309082,21766000,268.75,270.5799865722656,267.8299865722656,270.4700012207031,246.0991668701172,75788900,104.38999938964844,105.77999877929688,104.26000213623047,105.66999816894531,99.79849243164062,21461100
2019-02-11,42.76250076293945,42.8025016784668,42.3125,42.35749816894531,40.630496978759766,83973600,80.04900360107422,80.4645004272461,79.30000305175781,79.55000305175781,79.55000305175781,66346000,55.1875,55.67150115966797,55.0,55.10599899291992,54.906959533691406,18498000,271.20001220703125,271.489990234375,270.0299987792969,270.6199951171875,246.2357635498047,68021400,106.19999694824219,106.58000183105469,104.97000122070312,105.25,99.40184783935547,18914100
2019-02-12,42.525001525878906,42.75,42.42499923706055,42.72249984741211,40.98061752319336,89134000,80.19999694824219,81.97000122070312,79.94400024414062,81.90049743652344,81.90049743652344,97172000,55.550498962402344,56.643001556396484,55.550498962402344,56.37900161743164,56.17536163330078,35036000,272.4200134277344,274.5199890136719,272.3399963378906,274.1000061035156,249.40219116210938,72270200,106.13999938964844,107.13999938964844,105.4800033569336,106.88999938964844,100.95071411132812,25056600
2019-02-13,42.84749984741211,43.119998931884766,42.47999954223633,42.54499816894531,40.81035232543945,89960800,82.3499984741211,82.81900024414062,81.85549926757812,82.0,82.0,71206000,56.652000427246094,57.14250183105469,56.29999923706055,56.43149948120117,56.22766876220703,28042000,275.0299987792969,275.92999267578125,274.55999755859375,274.989990234375,250.21194458007812,65277200,107.5,107.77999877929688,106.70999908447266,106.80999755859375,100.8751449584961,18394900
2019-02-14,42.4275016784668,42.814998626708984,42.345001220703125,42.70000076293945,40.95903778076172,87342800,81.2249984741211,81.8949966430664,80.3030014038086,81.13249969482422,81.13249969482422,82410000,56.25,56.80649948120117,55.85449981689453,56.459999084472656,56.25606918334961,21106000,273.7799987792969,275.6400146484375,272.8699951171875,274.3800048828125,249.65695190429688,83234400,106.30999755859375,107.29000091552734,105.66000366210938,106.9000015258789,100.96014404296875,21784700
2019-02-15,42.8125,42.92499923706055,42.4375,42.60499954223633,40.8679084777832,98507200,81.39299774169922,81.44550323486328,80.2249984741211,80.39749908447266,80.39749908447266,86878000,56.96500015258789,56.96500015258789,55.83599853515625,55.98149871826172,55.779296875,27826000,276.3599853515625,277.4100036621094,276.1300048828125,277.3699951171875,252.37745666503906,97088700,107.91000366210938,108.30000305175781,107.36000061035156,108.22000122070312,102.20683288574219,26606900
2019-02-19,42.4275016784668,42.86000061035156,42.372501373291016,42.73249816894531,40.990211486816406,75891200,80.05000305175781,81.69999694824219,80.02799987792969,81.37899780273438,81.37899780273438,73634000,55.832000732421875,56.481998443603516,55.832000732421875,56.32550048828125,56.12205123901367,21980000,276.4800109863281,278.5799865722656,276.4700012207031,277.8500061035156,252.81427001953125,59120800,107.79000091552734,108.66000366210938,107.77999877929688,108.16999816894531,102.15958404541016,18038500
2019-02-20,42.79750061035156,43.33000183105469,42.747501373291016,43.00749969482422,41.254005432128906,104457600,81.5,81.74649810791016,80.50599670410156,81.1050033569336,81.1050033569336,66752000,56.444000244140625,56.54650115966797,55.587501525878906,56.02949905395508,55.827117919921875,24090000,277.80999755859375,278.9200134277344,277.25,278.4100036621094,253.3238067626953,76610800,107.86000061035156,107.94000244140625,106.29000091552734,107.1500015258789,101.62845611572266,21607700
2019-02-21,42.95000076293945,43.092498779296875,42.57500076293945,42.76499938964844,41.02137756347656,68998800,80.99250030517578,81.1780014038086,80.04550170898438,80.97200012207031,80.97200012207031,69668000,55.93899917602539,55.95750045776367,54.89899826049805,55.21049880981445,55.011077880859375,33272000,277.70001220703125,278.1000061035156,276.3500061035156,277.4200134277344,252.42298889160156,64214700,106.9000015258789,109.4800033569336,106.87000274658203,109.41000366210938,103.77200317382812,29063200
2019-02-22,42.89500045776367,43.25,42.845001220703125,43.24250030517578,41.47941207885742,75652800,81.17500305175781,81.74700164794922,81.05850219726562,81.5780029296875,81.5780029296875,61924000,55.48500061035156,55.86249923706055,55.025001525878906,55.827999114990234,55.62635040283203,29436000,278.1099853515625,279.3599853515625,277.3999938964844,279.1400146484375,253.98805236816406,78114600,110.05000305175781,111.19999694824219,109.81999969482422,110.97000122070312,105.25160217285156,27763200
2019-02-25,43.540000915527344,43.967498779296875,43.48749923706055,43.557498931884766,41.78157424926758,87493600,82.07250213623047,82.7300033569336,81.51950073242188,81.6500015258789,81.6500015258789,63690000,56.096500396728516,56.27000045776367,55.705501556396484,55.86650085449219,55.664710998535156,26208000,280.7300109863281,281.30999755859375,279.42999267578125,279.5199890136719,254.33380126953125,69030700,111.76000213623047,112.18000030517578,111.26000213623047,111.58999633789062,105.83964538574219,23750600
2019-02-26,43.4275016784668,43.82500076293945,43.29249954223633,43.58250045776367,41.80554962158203,68280800,81.29900360107422,81.99949645996094,80.80650329589844,81.81999969482422,81.81999969482422,53316000,55.71849822998047,56.321998596191406,55.334999084472656,56.10049819946289,55.897865295410156,35026000,279.1300048828125,280.29998779296875,278.8999938964844,279.32000732421875,254.15185546875,56844100,111.26000213623047,113.23999786376953,111.16999816894531,112.36000061035156,106.56996154785156,21536700
2019-02-27,43.3025016784668,43.75,43.182498931884766,43.717498779296875,41.93505859375,111341600,81.40899658203125,82.09049987792969,80.75499725341797,82.05449676513672,82.05449676513672,62976000,55.70050048828125,56.2864990234375,55.428001403808594,56.144500732421875,55.941707611083984,22092000,278.5199890136719,279.5899963378906,277.4800109863281,279.20001220703125,254.04263305664062,56921600,111.69000244140625,112.36000061035156,110.87999725341797,112.16999816894531,106.38976287841797,21487100
2019-02-28,43.58000183105469,43.727500915527344,43.22999954223633,43.287498474121094,41.522586822509766,112861600,81.76249694824219,82.5885009765625,81.69149780273438,81.99150085449219,81.99150085449219,60518000,55.95000076293945,56.699501037597656,55.920501708984375,56.32749938964844,56.124046325683594,27422000,278.9599914550781,279.45001220703125,278.32000732421875,278.67999267578125,253.56947326660156,69268300,112.04000091552734,112.87999725341797,111.7300033569336,112.02999877929688,106.2569808959961,29083900
2019-03-01,43.56999969482422,43.787498474121094,43.22249984741211,43.74250030517578,41.95902633666992,103544800,82.75650024414062,83.71299743652344,82.55000305175781,83.58650207519531,83.58650207519531,99498000,56.54999923706055,57.5,56.54999923706055,57.42599868774414,57.21857833862305,34086000,280.44000244140625,280.8800048828125,278.82000732421875,280.4200134277344,255.15272521972656,78880500,112.88999938964844,113.0199966430664,111.66999816894531,112.52999877929688,106.731201171875,23501200
2019-03-04,43.92250061035156,44.4375,43.49250030517578,43.962501525878906,42.17006301879883,109744800,84.25,85.47149658203125,83.71800231933594,84.80850219726562,84.80850219726562,123348000,57.72800064086914,58.2760009765625,56.912498474121094,57.67100143432617,57.46269607543945,35490000,281.6000061035156,281.8699951171875,276.8399963378906,279.3999938964844,254.224609375,106494600,113.0199966430664,113.25,110.80000305175781,112.26000213623047,106.47512817382812,26608000
2019-03-05,43.98500061035156,44.0,43.6349983215332,43.88249969482422,42.093326568603516,78949600,85.14749908447266,85.38999938964844,84.45050048828125,84.62149810791016,84.62149810791016,73630000,57.79999923706055,58.824501037597656,57.6510009765625,58.45949935913086,58.24834442138672,40094000,279.5400085449219,279.760009765625,278.4100036621094,279.0199890136719,253.8788299560547,59114600,112.25,112.38999938964844,111.2300033569336,111.69999694824219,105.9439926147461,19538300
2019-03-06,43.66749954223633,43.872501373291016,43.48500061035156,43.630001068115234,41.85112380981445,83241600,84.79850006103516,84.88749694824219,83.41400146484375,83.44750213623047,83.44750213623047,79920000,58.5880012512207,58.73699951171875,58.15250015258789,58.24700164794922,58.036617279052734,23602000,279.1499938964844,279.1600036621094,276.9700012207031,277.3299865722656,252.34115600585938,75039800,111.87000274658203,112.66000366210938,111.43000030517578,111.75,105.99141693115234,17687000
2019-03-07,43.467498779296875,43.61000061035156,43.005001068115234,43.125,41.3667106628418,99185600,83.36849975585938,83.48750305175781,81.02549743652344,81.29750061035156,81.29750061035156,99140000,58.025001525878906,58.17900085449219,57.08549880981445,57.54249954223633,57.334659576416016,30086000,276.8299865722656,276.989990234375,274.07000732421875,275.010009765625,250.23020935058594,94885100,111.4000015258789,111.55000305175781,109.87000274658203,110.38999938964844,104.70147705078125,25339000
2019-03-08,42.58000183105469,43.26750183105469,42.375,43.227500915527344,41.46502685546875,95997600,80.20050048828125,81.13600158691406,79.32849884033203,81.04000091552734,81.04000091552734,93340000,56.69499969482422,57.67250061035156,56.5099983215332,57.49850082397461,57.29081726074219,23694000,272.94000244140625,274.6499938964844,272.4200134277344,274.4599914550781,249.7296905517578,85795800,109.16000366210938,110.70999908447266,108.80000305175781,110.51000213623047,104.81529235839844,22818400
2019-03-11,43.872501373291016,44.779998779296875,43.837501525878906,44.724998474121094,42.90147018432617,128044000,81.30599975585938,83.614501953125,81.30049896240234,83.53099822998047,83.53099822998047,77528000,57.599998474121094,58.99549865722656,57.57849884033203,58.9630012512207,58.75002670288086,30032000,275.260009765625,278.6199951171875,275.2300109863281,278.44000244140625,253.35110473632812,65098900,110.98999786376953,112.94999694824219,110.9800033569336,112.83000183105469,107.01573944091797,26491600
2019-03-12,45.0,45.66749954223633,44.842498779296875,45.227500915527344,43.38348388671875,129870400,83.44999694824219,84.2135009765625,83.04900360107422,83.65499877929688,83.65499877929688,72290000,59.1150016784668,60.285499572753906,59.1150016784668,59.86249923706055,59.64627456665039,42220000,279.05999755859375,280.07000732421875,278.8500061035156,279.489990234375,254.30654907226562,79667500,112.81999969482422,113.98999786376953,112.6500015258789,113.62000274658203,107.76504516601562,26132700
2019-03-13,45.5625,45.82500076293945,45.22999954223633,45.4275016784668,43.5753288269043,124130000,84.1500015258789,85.0,83.96749877929688,84.54049682617188,84.54049682617188,71040000,60.29650115966797,60.35599899291992,59.89550018310547,59.952999114990234,59.7364501953125,25888000,280.4800109863281,282.3800048828125,280.29998779296875,281.3399963378906,255.98973083496094,80639200,114.12999725341797,115.0,113.77999877929688,114.5,108.59968566894531,35513800
2019-03-14,45.974998474121094,46.025001525878906,45.63999938964844,45.932498931884766,44.05973815917969,94318000,84.55999755859375,85.0999984741211,84.21700286865234,84.31099700927734,84.31099700927734,58932000,59.95100021362305,60.23500061035156,59.561500549316406,59.62649917602539,59.411128997802734,27302000,281.3699951171875,281.8399963378906,280.6700134277344,281.1600036621094,255.8260040283203,67518400,114.54000091552734,115.19999694824219,114.33000183105469,114.58999633789062,108.68505859375,30763400
2019-03-15,46.212501525878906,46.83250045776367,45.935001373291016,46.529998779296875,44.63288116455078,156171600,85.1500015258789,85.94000244140625,84.65650177001953,85.61799621582031,85.61799621582031,151018000,59.900001525878906,60.08599853515625,59.35049819946289,59.51499938964844,59.30003356933594,51886000,280.5400085449219,282.2099914550781,280.3299865722656,281.30999755859375,257.0899353027344,81309000,115.33999633789062,117.25,114.58999633789062,115.91000366210938,109.9370346069336,54681100
2019-03-18,46.45000076293945,47.09749984741211,46.4474983215332,47.005001068115234,45.08850860595703,104879200,85.63500213623047,87.5,85.63150024414062,87.10749816894531,87.10749816894531,108582000,59.484500885009766,59.747501373291016,59.07400131225586,59.4275016784668,59.21284866333008,24442000,281.54998779296875,282.6600036621094,281.29998779296875,282.3299865722656,258.02215576171875,62199800,116.16999816894531,117.61000061035156,116.05000305175781,117.56999969482422,111.5114974975586,31207600
2019-03-19,47.087501525878906,47.247501373291016,46.47999954223633,46.63249969482422,44.731197357177734,126585600,87.67549896240234,89.20800018310547,87.67549896240234,88.09249877929688,88.09249877929688,127284000,59.58599853515625,60.170501708984375,59.472999572753906,60.12300109863281,59.90583801269531,29788000,283.510009765625,284.3599853515625,281.4100036621094,282.3999938964844,258.08612060546875,90268100,118.08999633789062,118.44000244140625,116.98999786376953,117.6500015258789,111.58736419677734,37588700
2019-03-20,46.557498931884766,47.372501373291016,46.182498931884766,47.040000915527344,45.12208938598633,124140800,88.49700164794922,89.9749984741211,88.35150146484375,89.8635025024414,89.8635025024414,125312000,60.06999969482422,61.4995002746582,59.97949981689453,61.32149887084961,61.100006103515625,41508000,282.1600036621094,283.5,280.32000732421875,281.54998779296875,257.30926513671875,84609200,117.38999938964844,118.75,116.70999908447266,117.5199966430664,111.46405792236328,28113300
2019-03-21,47.505001068115234,49.08250045776367,47.45249938964844,48.772499084472656,46.78394317626953,204136800,89.81300354003906,91.1875,89.36399841308594,90.96299743652344,90.96299743652344,115356000,61.0,61.821998596191406,60.82899856567383,61.80649948120117,61.583255767822266,28150000,280.6400146484375,285.17999267578125,280.5899963378906,284.7300109863281,260.2155456542969,79550400,117.13999938964844,120.81999969482422,117.08999633789062,120.22000122070312,114.02491760253906,29854400
2019-03-22,48.834999084472656,49.42250061035156,47.69499969482422,47.76250076293945,45.81512451171875,169630800,90.50849914550781,90.9489974975586,88.15550231933594,88.2385025024414,88.2385025024414,127260000,61.442501068115234,61.68149948120117,60.29999923706055,60.38249969482422,60.164398193359375,34422000,283.2200012207031,283.79998779296875,279.17999267578125,279.25,255.20733642578125,122659300,119.5,119.58999633789062,117.04000091552734,117.05000305175781,111.0182876586914,33624500
2019-03-25,47.877498626708984,47.994998931884766,46.650001525878906,47.185001373291016,45.26116943359375,175381200,87.8895034790039,89.13400268554688,87.375,88.71299743652344,88.71299743652344,102076000,59.97800064086914,60.47200012207031,59.5,59.86899948120117,59.65275192260742,27576000,278.8699951171875,280.19000244140625,277.6400146484375,279.0400085449219,255.015380859375,85575200,116.55999755859375,118.01000213623047,116.31999969482422,117.66000366210938,111.59684753417969,27067100
2019-03-26,47.915000915527344,48.220001220703125,46.14500045776367,46.6974983215332,44.793548583984375,199202000,89.6500015258789,90.28849792480469,88.66799926757812,89.18800354003906,89.18800354003906,97318000,60.259498596191406,60.38249969482422,59.0880012512207,59.492000579833984,59.27711868286133,30752000,280.989990234375,282.17999267578125,279.55999755859375,281.1199951171875,256.9162902832031,68125900,118.62000274658203,118.70999908447266,116.8499984741211,117.91000366210938,111.833984375,26097700
2019-03-27,47.1875,47.439998626708984,46.63750076293945,47.11750030517578,45.19643020629883,119393600,89.20649719238281,89.375,87.28399658203125,88.28500366210938,88.28500366210938,86496000,59.59600067138672,59.59600067138672,58.21149826049805,58.9005012512207,58.68775177001953,29428000,281.1099853515625,281.760009765625,277.92999267578125,279.6499938964844,255.57281494140625,72224700,117.87999725341797,118.20999908447266,115.5199966430664,116.7699966430664,110.7527084350586,22733400
2019-03-28,47.23749923706055,47.38999938964844,46.88249969482422,47.18000030517578,45.256378173828125,83121600,88.5,88.89649963378906,87.67350006103516,88.6709976196289,88.6709976196289,60860000,58.775001525878906,58.86249923706055,58.17150115966797,58.61349868774414,58.401790618896484,22402000,280.3500061035156,281.2099914550781,279.07000732421875,280.7099914550781,256.54156494140625,56238500,117.44000244140625,117.58000183105469,116.12999725341797,116.93000030517578,110.90445709228516,18334800
